Time(year-month-day h:m:s),Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2020-02-28 11:30:00,250,6,200,6.2,915.3,32.6,14.42 
2020-02-28 11:45:00,267,3,213,6.1,915,32.5,10.09 
2020-02-28 12:00:00,457,37,316,6.9,915.2,30.8,19.00 
2020-02-28 12:15:00,275,2,236,7.3,915,30.1,14.40 
2020-02-28 12:30:00,388,19,294,7.3,915.1,29.4,15.64 
2020-02-28 12:45:00,322,4,287,7.8,915.3,28.3,16.77 
2020-02-28 13:00:00,268,4,251,8,915.3,28,14.93 
2020-02-28 13:15:00,244,1,238,8.4,915.2,27.1,12.58 
2020-02-28 13:30:00,211,1,209,8.8,915.1,26,10.57 
2020-02-28 13:45:00,201,1,200,9,914.9,25,10.02 
2020-02-28 14:00:00,335,16,234,9.1,914.9,25.5,14.72 
2020-02-28 14:15:00,409,31,259,9.4,914.7,25.1,22.53 
2020-02-28 14:30:00,505,33,287,9.5,914.5,25,22.57 
2020-02-28 14:45:00,299,3,248,9.7,914.3,24.2,16.42 
2020-02-28 15:00:00,309,4,265,9.9,914.4,23.3,16.40 
2020-02-28 15:15:00,454,28,287,9.8,914.4,23.5,16.96 
2020-02-28 15:30:00,308,6,246,10.4,914.6,21.1,16.47 
2020-02-28 15:45:00,190,1,159,10.4,914.8,20.9,10.02 
2020-02-28 16:00:00,108,0,115,10.5,914.7,20.7,5.45 
2020-02-28 16:15:00,175,0,185,10.4,915,20.5,7.54 
2020-02-28 16:30:00,263,19,210,10.8,914.6,19.9,11.94 
2020-02-28 16:45:00,221,10,175,10.8,914.5,19.6,11.62 
2020-02-28 17:00:00,217,12,166,10.8,914.5,19.5,9.44 
2020-02-28 17:15:00,201,5,156,10.5,914.4,23.6,9.19 
2020-02-28 17:30:00,193,21,130,10.4,914.2,24.2,10.45 
2020-02-28 17:45:00,127,5,103,10.1,914.5,24.8,6.15 
2020-02-28 18:00:00,223,81,101,10.1,914.9,25.3,8.41 
2020-02-28 18:15:00,106,12,68,9.9,915.1,26.4,6.41 
2020-02-28 18:30:00,54,1,41,9.6,915.3,27.8,2.50 
2020-02-28 18:45:00,30,2,22,9.4,915.5,28.3,1.44 
2020-02-28 19:00:00,14,0,12,9.1,915.7,29.1,0.43 
2020-02-28 19:15:00,3,1,4,9,915.9,30.5,0.00 
2020-02-28 19:30:00,0,0,0,8.7,915.9,30.4,0.00 
2020-02-28 19:45:00,0,0,0,8.6,916,30.7,0.00 
2020-02-28 20:00:00,0,1,0,8.2,916.2,30.6,0.00 
2020-02-28 20:15:00,0,1,0,7.8,916.5,30.3,0.00 
2020-02-28 20:30:00,0,1,0,7.7,916.4,26.8,0.00 
2020-02-28 20:45:00,0,1,0,7.1,916.6,25.7,0.00 
2020-02-28 21:00:00,0,1,0,6.7,916.8,23.8,0.00 
2020-02-28 21:15:00,0,0,0,6.7,917,24.6,0.00 
2020-02-28 21:30:00,0,0,0,6.9,916.9,22.3,0.00 
2020-02-28 21:45:00,0,1,0,6.7,917.1,22.9,0.00 
2020-02-28 22:00:00,0,1,0,6,917.2,24.4,0.00 
2020-02-28 22:15:00,0,0,0,6.1,917.4,24.4,0.00 
2020-02-28 22:30:00,0,0,0,6.2,917.5,24.2,0.00 
2020-02-28 22:45:00,0,0,0,5.2,917.6,26.3,0.00 
2020-02-28 23:00:00,0,0,0,4.7,917.8,29.6,0.00 
2020-02-28 23:15:00,0,0,0,4.7,918.1,32,0.00 
2020-02-28 23:30:00,0,1,0,3.9,918.2,33.8,0.00 
2020-02-28 23:45:00,0,1,0,3.1,918.5,35.4,0.00 
2020-02-29 00:00:00,0,1,0,2.8,918.6,37.2,0.00 
2020-02-29 00:15:00,0,1,0,2,918.5,38.6,0.00 
2020-02-29 00:30:00,0,0,0,1.9,918.7,40.2,0.00 
2020-02-29 00:45:00,0,0,0,1.3,918.8,41.2,0.00 
2020-02-29 01:00:00,0,0,0,2.6,918.9,38.3,0.00 
2020-02-29 01:15:00,0,1,0,2.3,918.7,35.8,0.00 
2020-02-29 01:30:00,0,1,0,1.8,918.3,36.7,0.00 
2020-02-29 01:45:00,0,0,0,2,918.4,35.8,0.00 
2020-02-29 02:00:00,0,1,0,1.9,917.9,35.6,0.00 
2020-02-29 02:15:00,0,0,0,1.8,918.1,35.1,0.00 
2020-02-29 02:30:00,0,1,0,1.7,918.1,35.2,0.00 
2020-02-29 02:45:00,0,0,0,1.7,918.3,35.4,0.00 
2020-02-29 03:00:00,0,0,0,1.6,918.3,35.2,0.00 
2020-02-29 03:15:00,0,1,0,1.5,918.4,36.8,0.00 
2020-02-29 03:30:00,0,0,0,1.2,918.5,37.3,0.00 
2020-02-29 03:45:00,0,0,0,1.1,918.6,38,0.00 
2020-02-29 04:00:00,0,0,0,0.9,918.5,39.4,0.00 
2020-02-29 04:15:00,0,0,0,0.7,918.5,39.5,0.00 
2020-02-29 04:30:00,0,0,0,0.7,918.5,40.1,0.00 
2020-02-29 04:45:00,0,1,0,0.5,918.6,41.3,0.00 
2020-02-29 05:00:00,0,0,0,0.4,919,41.7,0.00 
2020-02-29 05:15:00,0,0,0,0.2,918.8,42.6,0.00 
2020-02-29 05:30:00,0,0,0,0.1,918.9,42.9,0.00 
2020-02-29 05:45:00,0,0,0,0.1,919,44.2,0.00 
2020-02-29 06:00:00,0,0,0,0,919.1,44,0.00 
2020-02-29 06:15:00,0,0,0,0.1,919.1,43.5,0.00 
2020-02-29 06:30:00,0,0,0,0,919.4,43.2,0.00 
2020-02-29 06:45:00,0,0,0,0,919.6,44.2,0.00 
2020-02-29 07:00:00,0,0,0,0,919.6,44.1,0.00 
2020-02-29 07:15:00,0,0,0,0,919.8,44.7,0.00 
2020-02-29 07:30:00,0,0,0,-0.2,920,45.2,0.00 
2020-02-29 07:45:00,0,0,0,-0.1,920.1,44.6,0.00 
2020-02-29 08:00:00,0,1,1,-0.3,920.3,44.5,0.00 
2020-02-29 08:15:00,9,0,7,-0.2,920.7,43.8,0.00 
2020-02-29 08:30:00,57,3,22,-0.1,920.7,43.1,0.48 
2020-02-29 08:45:00,102,6,45,-0.2,921,43.2,2.05 
2020-02-29 09:00:00,241,13,74,0.2,921.5,42.4,7.08 
2020-02-29 09:15:00,276,14,87,0.6,921.8,40.3,9.86 
2020-02-29 09:30:00,270,21,67,1.2,922,37.1,11.18 
2020-02-29 09:45:00,515,73,75,1.8,922.2,35,14.02 
2020-02-29 10:00:00,582,158,76,2.4,922.5,32.5,21.13 
2020-02-29 10:15:00,648,280,80,3,922.4,30.6,23.25 
2020-02-29 10:30:00,705,414,83,3.6,922.4,27.8,23.95 
2020-02-29 10:45:00,752,508,86,3.8,922.5,28,24.64 
2020-02-29 11:00:00,799,571,89,4.2,922.5,27.4,24.56 
2020-02-29 11:15:00,851,610,92,4.9,922.5,25.7,26.93 
2020-02-29 11:30:00,901,586,94,4.9,922.5,25.4,27.48 
2020-02-29 11:45:00,951,561,95,5.2,922.7,24.4,27.61 
2020-02-29 12:00:00,988,533,96,5.9,922.5,23.4,27.76 
2020-02-29 12:15:00,1018,484,98,6.7,922.7,21.4,23.12 
2020-02-29 12:30:00,1048,442,99,6.9,922.6,21,19.37 
2020-02-29 12:45:00,1065,401,101,7.3,922.7,20.6,19.55 
2020-02-29 13:00:00,1091,372,100,8,922.6,19.3,20.02 
2020-02-29 13:15:00,1109,350,103,8.1,922.7,19.2,20.93 
2020-02-29 13:30:00,1119,330,114,8.4,922.5,19.2,21.78 
2020-02-29 13:45:00,1125,313,198,8.5,922.4,19.1,25.69 
2020-02-29 14:00:00,1122,305,109,8.7,922.4,18.4,34.21 
2020-02-29 14:15:00,1102,306,99,8.6,922.1,19.6,44.90 
2020-02-29 14:30:00,1083,309,96,9,921.8,19.1,45.04 
2020-02-29 14:45:00,1073,332,91,9.3,921.5,17.5,44.77 
2020-02-29 15:00:00,1054,358,88,9.5,921.3,17.2,43.98 
2020-02-29 15:15:00,1031,392,85,9.4,921.3,16.7,43.04 
2020-02-29 15:30:00,1004,438,82,9.4,921,16.2,41.66 
2020-02-29 15:45:00,953,485,81,9.8,920.9,15.7,40.10 
2020-02-29 16:00:00,893,526,76,9.9,920.8,15.9,38.44 
2020-02-29 16:15:00,826,553,75,9.9,921,16.6,36.71 
2020-02-29 16:30:00,767,697,75,9.6,920.7,17.9,34.64 
2020-02-29 16:45:00,720,703,73,9.7,920.8,17.6,32.07 
2020-02-29 17:00:00,672,525,68,9.9,920.9,17.6,29.36 
2020-02-29 17:15:00,626,697,65,9.5,920.9,17.5,26.42 
2020-02-29 17:30:00,562,627,60,9.9,920.9,17.1,23.32 
2020-02-29 17:45:00,490,530,55,9.7,921,16.4,20.10 
2020-02-29 18:00:00,404,406,48,9.6,920.6,14.8,16.76 
2020-02-29 18:15:00,316,276,41,9.4,920.6,14.2,13.27 
2020-02-29 18:30:00,231,150,34,9.1,920.7,11.9,9.74 
2020-02-29 18:45:00,153,58,26,8.8,920.7,10.9,6.21 
2020-02-29 19:00:00,75,11,16,8.2,920.8,10.6,2.77 
2020-02-29 19:15:00,8,2,4,7.9,921,12.6,0.39 
2020-02-29 19:30:00,0,1,0,7.4,921,15,0.00 
2020-02-29 19:45:00,0,1,0,6.7,921.2,18.4,0.00 
2020-02-29 20:00:00,0,1,0,6.3,921.4,18.5,0.00 
2020-02-29 20:15:00,0,1,0,5.4,921.4,19,0.00 
2020-02-29 20:30:00,0,1,0,5,921.5,19.6,0.00 
2020-02-29 20:45:00,0,1,0,4.5,921.8,20.2,0.00 
2020-02-29 21:00:00,0,0,0,4.1,921.7,20.3,0.00 
2020-02-29 21:15:00,0,0,0,3.8,921.9,20.9,0.00 
2020-02-29 21:30:00,0,0,0,3.9,922,21,0.00 
2020-02-29 21:45:00,0,1,0,3.4,921.9,21.8,0.00 
2020-02-29 22:00:00,0,1,0,2.5,921.9,23.7,0.00 
2020-02-29 22:15:00,0,0,0,2.2,921.7,25.1,0.00 
2020-02-29 22:30:00,0,1,0,1.9,921.8,25.3,0.00 
2020-02-29 22:45:00,0,1,0,1.7,922,25.7,0.00 
2020-02-29 23:00:00,0,1,0,1.8,921.8,26.5,0.00 
2020-02-29 23:15:00,0,0,0,1.5,921.8,26.6,0.00 
2020-02-29 23:30:00,0,1,0,1.4,921.7,24.6,0.00 
2020-02-29 23:45:00,0,0,0,2.4,921.5,22.3,0.00 
2020-03-01 00:00:00,0,1,0,1.7,921.6,23.3,0.00 
2020-03-01 00:15:00,0,1,0,0.9,921.3,24.4,0.00 
2020-03-01 00:30:00,0,1,0,0.8,921.4,25.9,0.00 
2020-03-01 00:45:00,0,1,0,0.2,921.4,25.7,0.00 
2020-03-01 01:00:00,0,0,0,1.3,921.4,23.2,0.00 
2020-03-01 01:15:00,0,1,0,1,921.3,22.4,0.00 
2020-03-01 01:30:00,0,0,0,2.8,921.4,17.6,0.00 
2020-03-01 01:45:00,0,1,0,2.6,921.2,17.5,0.00 
2020-03-01 02:00:00,0,0,0,2.5,921,17.2,0.00 
2020-03-01 02:15:00,0,6,0,1.3,921,17.5,0.00 
2020-03-01 02:30:00,0,1,0,-1.9,921,25.7,0.00 
2020-03-01 02:45:00,0,1,0,-2.1,921.2,27,0.00 
2020-03-01 03:00:00,0,0,0,-2.1,921.3,27.4,0.00 
2020-03-01 03:15:00,0,1,0,-2.6,921.5,27.9,0.00 
2020-03-01 03:30:00,0,0,0,-1.5,921.4,27.4,0.00 
2020-03-01 03:45:00,0,0,0,-0.8,921.3,26,0.00 
2020-03-01 04:00:00,0,0,0,-1.2,921.1,25.4,0.00 
2020-03-01 04:15:00,0,0,0,-1,921,25.1,0.00 
2020-03-01 04:30:00,0,0,0,-0.6,920.9,24.4,0.00 
2020-03-01 04:45:00,0,0,0,-0.5,920.9,23.5,0.00 
2020-03-01 05:00:00,0,2,0,-1.4,920.8,25.2,0.00 
2020-03-01 05:15:00,0,1,0,-1,920.7,25.3,0.00 
2020-03-01 05:30:00,0,1,0,-1.3,920.5,25.2,0.00 
2020-03-01 05:45:00,0,0,0,-1.1,920.6,24.5,0.00 
2020-03-01 06:00:00,0,0,0,-1.4,920.6,26.1,0.00 
2020-03-01 06:15:00,0,0,0,-1.2,920.5,25.7,0.00 
2020-03-01 06:30:00,0,1,0,-1.6,920.6,25.6,0.00 
2020-03-01 06:45:00,0,1,0,-2.3,920.7,26.9,0.00 
2020-03-01 07:00:00,0,1,0,-2.1,920.9,27.1,0.00 
2020-03-01 07:15:00,0,1,0,-2.7,921,28.1,0.00 
2020-03-01 07:30:00,0,1,0,-3.3,920.9,30,0.00 
2020-03-01 07:45:00,0,1,0,-3.5,921,30.3,0.00 
2020-03-01 08:00:00,2,0,1,-3.7,921,31.3,0.00 
2020-03-01 08:15:00,28,1,11,-3.8,921.2,31,0.05 
2020-03-01 08:30:00,93,5,26,-3.5,921.2,29.8,0.95 
2020-03-01 08:45:00,160,8,38,-3.3,921.4,29.9,3.64 
2020-03-01 09:00:00,240,11,47,-2.6,921.4,28.2,7.02 
2020-03-01 09:15:00,331,15,55,-2.3,921.4,28.2,10.92 
2020-03-01 09:30:00,426,23,61,-1.9,921.1,27.2,14.63 
2020-03-01 09:45:00,515,60,67,-0.7,921.1,25.9,18.25 
2020-03-01 10:00:00,592,145,71,0,921,23.7,21.47 
2020-03-01 10:15:00,653,260,75,1.3,921,22.1,24.52 
2020-03-01 10:30:00,707,402,78,3,920.9,19.5,27.39 
2020-03-01 10:45:00,754,526,81,4.2,920.8,17.1,30.09 
2020-03-01 11:00:00,804,617,84,4.7,920.6,16.5,32.55 
2020-03-01 11:15:00,853,681,86,5.4,920.6,16.4,34.78 
2020-03-01 11:30:00,906,685,87,6.4,920.4,14.3,36.76 
2020-03-01 11:45:00,964,675,91,6.5,920.4,14.1,38.54 
2020-03-01 12:00:00,998,612,91,7.4,920.3,12.7,39.97 
2020-03-01 12:15:00,1028,564,93,8.2,920,11.7,41.13 
2020-03-01 12:30:00,1050,518,94,8.4,920,10.5,42.34 
2020-03-01 12:45:00,1072,480,93,9.2,919.9,10.2,43.31 
2020-03-01 13:00:00,1095,446,95,9.4,919.8,10.1,43.94 
2020-03-01 13:15:00,1120,428,97,9.2,919.7,9.9,44.62 
2020-03-01 13:30:00,1135,408,111,9.4,919.7,10.6,44.88 
2020-03-01 13:45:00,1141,389,199,9.7,919.5,9.8,44.90 
2020-03-01 14:00:00,1127,379,102,10.2,919.4,9.7,44.85 
2020-03-01 14:15:00,1125,386,96,10.1,919.1,10.1,44.98 
2020-03-01 14:30:00,1104,389,91,10.5,919,9.4,44.30 
2020-03-01 14:45:00,1078,404,87,10.7,918.9,8.7,43.84 
2020-03-01 15:00:00,1065,432,87,11.2,918.7,9,43.33 
2020-03-01 15:15:00,1044,461,87,10.5,918.6,9.5,42.69 
2020-03-01 15:30:00,1012,505,85,11.2,918.5,8.7,41.65 
2020-03-01 15:45:00,961,550,82,10.6,918.5,9.2,40.00 
2020-03-01 16:00:00,906,581,82,10.6,918.4,9.5,38.48 
2020-03-01 16:15:00,832,596,80,10.7,918.4,9.6,36.55 
2020-03-01 16:30:00,772,597,78,10.7,918.4,10.3,34.40 
2020-03-01 16:45:00,723,728,75,10.8,918.5,10.3,32.05 
2020-03-01 17:00:00,677,599,73,10.5,918.5,10.8,29.40 
2020-03-01 17:15:00,629,682,70,10.1,918.4,12.2,26.44 
2020-03-01 17:30:00,565,585,66,10.1,918.5,12.5,23.32 
2020-03-01 17:45:00,485,463,61,10.2,918.5,12.5,19.95 
2020-03-01 18:00:00,399,335,56,9.7,918.6,12.7,16.54 
2020-03-01 18:15:00,309,207,49,9.5,918.6,13.6,13.02 
2020-03-01 18:30:00,218,98,40,9.7,918.6,13.4,9.38 
2020-03-01 18:45:00,139,33,30,9.4,918.7,13.1,5.93 
2020-03-01 19:00:00,65,9,18,9.3,918.9,13.4,2.71 
2020-03-01 19:15:00,10,2,5,8.8,918.8,13.6,0.47 
2020-03-01 19:30:00,0,1,0,8.2,919,13.8,0.00 
2020-03-01 19:45:00,0,1,0,7.7,919.3,14.7,0.00 
2020-03-01 20:00:00,0,0,0,7.8,919.4,15.5,0.00 
2020-03-01 20:15:00,0,0,0,7.6,919.7,15.5,0.00 
2020-03-01 20:30:00,0,0,0,7.4,919.8,16.4,0.00 
2020-03-01 20:45:00,0,0,0,7.3,920,16.8,0.00 
2020-03-01 21:00:00,0,1,0,7,920,17.4,0.00 
2020-03-01 21:15:00,0,1,0,6.8,920.2,17.5,0.00 
2020-03-01 21:30:00,0,0,0,6.8,920.2,17.6,0.00 
2020-03-01 21:45:00,0,1,0,6.9,920.2,18,0.00 
2020-03-01 22:00:00,0,1,0,7,920.3,18,0.00 
2020-03-01 22:15:00,0,1,0,5.6,920.5,18.4,0.00 
2020-03-01 22:30:00,0,1,0,5.6,920.5,18.1,0.00 
2020-03-01 22:45:00,0,0,0,4.7,920.6,19.9,0.00 
2020-03-01 23:00:00,0,0,0,4.6,920.6,19.5,0.00 
2020-03-01 23:15:00,0,1,0,3.9,920.9,20.3,0.00 
2020-03-01 23:30:00,0,0,0,3.3,920.8,21.6,0.00 
2020-03-01 23:45:00,0,0,0,3.1,920.8,22.1,0.00 
2020-03-02 00:00:00,0,1,0,2.5,920.9,22.5,0.00 
2020-03-02 00:15:00,0,1,0,2.4,921,22.7,0.00 
2020-03-02 00:30:00,0,1,0,1.7,921,23.7,0.00 
2020-03-02 00:45:00,0,0,0,1.6,921,23.7,0.00 
2020-03-02 01:00:00,0,1,0,1,921.1,25,0.00 
2020-03-02 01:15:00,0,1,0,0.7,921,25.6,0.00 
2020-03-02 01:30:00,0,1,0,0.7,921.1,26.2,0.00 
2020-03-02 01:45:00,0,0,0,0.5,921.2,26.8,0.00 
2020-03-02 02:00:00,0,0,0,0.7,921,26.9,0.00 
2020-03-02 02:15:00,0,0,0,0.7,921.1,27.1,0.00 
2020-03-02 02:30:00,0,1,0,0.4,921.2,27.6,0.00 
2020-03-02 02:45:00,0,1,0,0,921.2,28.9,0.00 
2020-03-02 03:00:00,0,1,0,-0.2,921.2,29.3,0.00 
2020-03-02 03:15:00,0,1,0,-0.1,921.3,29.3,0.00 
2020-03-02 03:30:00,0,1,0,-1.2,921.3,31.3,0.00 
2020-03-02 03:45:00,0,1,0,-1.7,921.3,32.4,0.00 
2020-03-02 04:00:00,0,1,0,-2.2,921.1,33.3,0.00 
2020-03-02 04:15:00,0,0,0,-1.7,921.1,33.2,0.00 
2020-03-02 04:30:00,0,1,0,-2.1,921.1,34.1,0.00 
2020-03-02 04:45:00,0,1,0,-2.3,920.9,33.9,0.00 
2020-03-02 05:00:00,0,1,0,-2.6,920.9,35.6,0.00 
2020-03-02 05:15:00,0,0,0,-2.7,920.9,37.1,0.00 
2020-03-02 05:30:00,0,0,0,-2.3,920.9,36.1,0.00 
2020-03-02 05:45:00,0,0,0,-2.2,920.9,36.2,0.00 
2020-03-02 06:00:00,0,1,0,-2.6,921,36.6,0.00 
2020-03-02 06:15:00,0,1,0,-2.8,921,36.9,0.00 
2020-03-02 06:30:00,0,1,0,-2.9,921,37.7,0.00 
2020-03-02 06:45:00,0,0,0,-2.5,921.2,36.9,0.00 
2020-03-02 07:00:00,0,0,0,-2.9,921.1,38,0.00 
2020-03-02 07:15:00,0,0,0,-3.1,921.1,38.3,0.00 
2020-03-02 07:30:00,0,0,0,-3.4,921.1,38.6,0.00 
2020-03-02 07:45:00,0,0,0,-3.4,921.2,39.1,0.00 
2020-03-02 08:00:00,2,0,1,-3.1,921.2,38.8,0.00 
2020-03-02 08:15:00,36,1,14,-3.1,921,39.1,0.08 
2020-03-02 08:30:00,96,4,29,-2.9,921.1,38.2,1.12 
2020-03-02 08:45:00,166,8,41,-3,921.3,36.9,3.78 
2020-03-02 09:00:00,244,10,51,-2.4,921,36.6,7.19 
2020-03-02 09:15:00,339,13,58,-1.7,921.1,33.5,11.14 
2020-03-02 09:30:00,434,17,65,-0.7,921.2,31.2,14.85 
2020-03-02 09:45:00,522,43,70,0.6,921.1,28.3,18.48 
2020-03-02 10:00:00,603,120,75,2,921.1,25.8,21.88 
2020-03-02 10:15:00,665,229,79,3.1,921,23.4,25.05 
2020-03-02 10:30:00,718,374,82,4.3,920.8,21.3,27.99 
2020-03-02 10:45:00,764,505,85,5.7,920.7,18.9,30.69 
2020-03-02 11:00:00,811,615,86,6.6,920.5,17.4,33.07 
2020-03-02 11:15:00,859,703,89,7.7,920.3,17,34.95 
2020-03-02 11:30:00,910,719,91,7.7,920.4,17,36.76 
2020-03-02 11:45:00,956,687,93,8.7,920.2,16.5,38.48 
2020-03-02 12:00:00,995,670,96,8.4,920.1,16.8,40.03 
2020-03-02 12:15:00,1019,622,95,9.2,920,16.2,41.38 
2020-03-02 12:30:00,1045,577,99,9,919.8,16,42.30 
2020-03-02 12:45:00,1069,541,101,9.4,919.9,16.4,43.19 
2020-03-02 13:00:00,1093,507,106,8.7,919.7,16.6,44.00 
2020-03-02 13:15:00,1105,482,109,9.7,919.5,14.8,44.45 
2020-03-02 13:30:00,1124,462,125,9.2,919.5,15.8,44.95 
2020-03-02 13:45:00,1117,433,209,9.9,919.3,15.6,45.08 
2020-03-02 14:00:00,1119,429,121,10.2,918.9,14.8,44.98 
2020-03-02 14:15:00,1102,425,118,9.6,918.7,15.1,44.68 
2020-03-02 14:30:00,1068,421,109,10.7,918.6,14.3,44.19 
2020-03-02 14:45:00,1073,447,109,10.6,918.3,14.2,43.63 
2020-03-02 15:00:00,1054,468,109,10.2,917.9,14.3,42.85 
2020-03-02 15:15:00,1034,495,102,11.1,917.8,13.8,42.32 
2020-03-02 15:30:00,1004,537,100,10.7,917.9,13.6,41.06 
2020-03-02 15:45:00,954,576,99,10.8,917.4,13.5,39.55 
2020-03-02 16:00:00,892,595,96,10.7,917.7,13.4,38.00 
2020-03-02 16:15:00,821,599,92,10.9,917.6,13,36.01 
2020-03-02 16:30:00,759,576,90,11.4,917.6,13,33.80 
2020-03-02 16:45:00,713,699,88,11.2,917.5,13,31.50 
2020-03-02 17:00:00,672,645,83,11.3,917.5,13.4,28.86 
2020-03-02 17:15:00,625,635,76,11.2,917.6,12.8,26.26 
2020-03-02 17:30:00,567,537,70,11.5,917.5,12,23.17 
2020-03-02 17:45:00,483,406,65,11.8,917.5,12.6,19.72 
2020-03-02 18:00:00,398,281,61,11,917.6,13.4,16.43 
2020-03-02 18:15:00,305,159,52,11.1,917.6,13.6,12.90 
2020-03-02 18:30:00,218,68,44,10.9,917.6,13.9,9.29 
2020-03-02 18:45:00,131,20,33,10.7,918,14.2,5.68 
2020-03-02 19:00:00,62,7,21,10.1,918,15.7,2.59 
2020-03-02 19:15:00,11,2,6,9.8,918,15.8,0.51 
2020-03-02 19:30:00,0,1,0,9,918.3,16.6,0.00 
2020-03-02 19:45:00,0,1,0,8.7,918.4,17.6,0.00 
2020-03-02 20:00:00,0,0,0,8.6,918.6,17.5,0.00 
2020-03-02 20:15:00,0,1,0,8.5,918.8,17.7,0.00 
2020-03-02 20:30:00,0,0,0,8.3,918.9,17.4,0.00 
2020-03-02 20:45:00,0,0,0,8.1,918.8,17.5,0.00 
2020-03-02 21:00:00,0,0,0,7.7,918.8,18.1,0.00 
2020-03-02 21:15:00,0,1,0,7.4,918.8,18,0.00 
2020-03-02 21:30:00,0,2,0,6.8,918.7,18.7,0.00 
2020-03-02 21:45:00,0,1,0,6.3,918.7,19.1,0.00 
2020-03-02 22:00:00,0,0,0,6.3,918.7,19.3,0.00 
2020-03-02 22:15:00,0,1,0,5.9,918.7,19.3,0.00 
2020-03-02 22:30:00,0,0,0,5.5,918.8,20.5,0.00 
2020-03-02 22:45:00,0,0,0,5.3,918.9,20.5,0.00 
2020-03-02 23:00:00,0,0,0,4.8,918.8,21.8,0.00 
2020-03-02 23:15:00,0,1,0,4.5,919,22,0.00 
2020-03-02 23:30:00,0,0,0,4.2,918.8,22.7,0.00 
2020-03-02 23:45:00,0,0,0,4.1,918.9,22.4,0.00 
2020-03-03 00:00:00,0,0,0,4.1,918.8,22.7,0.00 
2020-03-03 00:15:00,0,0,0,4.2,918.7,23.1,0.00 
2020-03-03 00:30:00,0,0,0,3.5,918.7,23.6,0.00 
2020-03-03 00:45:00,0,0,0,2.6,918.7,24.8,0.00 
2020-03-03 01:00:00,0,0,0,2.7,918.7,23.9,0.00 
2020-03-03 01:15:00,0,1,0,2.1,918.6,24.3,0.00 
2020-03-03 01:30:00,0,1,0,1.6,918.7,25.5,0.00 
2020-03-03 01:45:00,0,0,0,1.9,918.6,25.3,0.00 
2020-03-03 02:00:00,0,1,0,0.7,918.5,26.1,0.00 
2020-03-03 02:15:00,0,0,0,1.5,918.7,25.8,0.00 
2020-03-03 02:30:00,0,0,0,1.6,918.5,25.7,0.00 
2020-03-03 02:45:00,0,2,0,1,918.5,26.1,0.00 
2020-03-03 03:00:00,0,1,0,0.7,918.5,27.6,0.00 
2020-03-03 03:15:00,0,1,0,0.7,918.4,26.9,0.00 
2020-03-03 03:30:00,0,1,0,0.4,918.4,27.2,0.00 
2020-03-03 03:45:00,0,1,0,0.2,918.2,27.7,0.00 
2020-03-03 04:00:00,0,0,0,0.3,918,27.1,0.00 
2020-03-03 04:15:00,0,1,0,0.1,918,27.5,0.00 
2020-03-03 04:30:00,0,0,0,0.6,917.9,26,0.00 
2020-03-03 04:45:00,0,1,0,0.3,917.7,25.9,0.00 
2020-03-03 05:00:00,0,0,0,0.6,917.7,25.2,0.00 
2020-03-03 05:15:00,0,0,0,0.6,917.7,24.7,0.00 
2020-03-03 05:30:00,0,0,0,0.7,917.7,24.5,0.00 
2020-03-03 05:45:00,0,1,0,0.4,917.8,24.6,0.00 
2020-03-03 06:00:00,0,1,0,0.4,917.8,23.3,0.00 
2020-03-03 06:15:00,0,0,0,0.5,917.8,23.6,0.00 
2020-03-03 06:30:00,0,0,0,0.7,917.8,22.9,0.00 
2020-03-03 06:45:00,0,0,0,0.7,917.9,21.5,0.00 
2020-03-03 07:00:00,0,1,0,0.6,918,21.3,0.00 
2020-03-03 07:15:00,0,1,0,0.3,918,21.1,0.00 
2020-03-03 07:30:00,0,0,0,0.7,918,20,0.00 
2020-03-03 07:45:00,0,0,0,0.7,918,20.1,0.00 
2020-03-03 08:00:00,2,0,1,0.8,918,19.6,0.00 
2020-03-03 08:15:00,23,1,13,0.4,918,20.2,0.08 
2020-03-03 08:30:00,85,4,32,0.8,918,19.7,1.07 
2020-03-03 08:45:00,158,9,48,1,918.2,18.9,3.53 
2020-03-03 09:00:00,239,12,60,1.1,918.2,19.3,6.74 
2020-03-03 09:15:00,331,14,71,1.7,918.3,19.1,10.63 
2020-03-03 09:30:00,425,18,81,2.8,918.3,17.6,14.22 
2020-03-03 09:45:00,506,31,88,4.1,918.2,16.3,17.66 
2020-03-03 10:00:00,583,85,95,5.5,918.3,14.4,20.91 
2020-03-03 10:15:00,658,182,100,6.5,918.1,13,24.17 
2020-03-03 10:30:00,715,312,102,7.7,918.2,11.7,27.34 
2020-03-03 10:45:00,762,446,104,8.6,918,11.2,30.12 
2020-03-03 11:00:00,816,577,105,9,917.9,10.8,32.90 
2020-03-03 11:15:00,868,688,105,9.8,917.6,10.2,35.18 
2020-03-03 11:30:00,921,728,108,10.5,917.5,8.9,37.16 
2020-03-03 11:45:00,966,717,109,11.6,917.5,9.1,38.76 
2020-03-03 12:00:00,1000,710,111,12,917.3,7.5,40.35 
2020-03-03 12:15:00,1024,670,112,12.6,917.1,7.1,41.29 
2020-03-03 12:30:00,1050,629,113,13.2,917,6.6,42.29 
2020-03-03 12:45:00,1068,597,114,13,916.9,6.3,43.43 
