Time(year-month-day h:m:s),Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horicontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2020-04-19 04:45:00,0,0,0,8.08,863.35,16.96,0.11 
2020-04-19 05:00:00,0,0,0,8.05,863.36,16.17,0.11 
2020-04-19 05:15:00,0,0,0,8.02,863.16,15.79,0.11 
2020-04-19 05:30:00,0,0,0,8.02,862.93,15.57,0.11 
2020-04-19 05:45:00,0,0,0,8.13,862.67,15.41,0.11 
2020-04-19 06:00:00,0,0,0,8.48,862.76,15.39,0.12 
2020-04-19 06:15:00,0,0,0,8.49,862.88,16.01,0.11 
2020-04-19 06:30:00,0,0,0,8.34,862.73,16.43,0.11 
2020-04-19 06:45:00,0,0,0,8.32,862.82,16.42,0.12 
2020-04-19 07:00:00,0,0,0,8.27,862.79,16.23,0.12 
2020-04-19 07:15:00,0,0,0,8.29,862.73,15.85,0.11 
2020-04-19 07:30:00,0,0,0,8.37,862.59,15.85,0.12 
2020-04-19 07:45:00,0,0,0,8.33,862.66,15.35,0.11 
2020-04-19 08:00:00,0,0,0,8.44,862.71,14.68,0.12 
2020-04-19 08:15:00,0,0,0,8.59,862.88,15.17,0.11 
2020-04-19 08:30:00,0,0,0,8.85,862.9,16.56,0.13 
2020-04-19 08:45:00,1.85,1.33,0.56,8.87,863.11,17.74,0.30 
2020-04-19 09:00:00,11.11,8.01,5.7,8.97,863.29,19.09,2.07 
2020-04-19 09:15:00,28.83,20.8,15.79,9.4,863.14,23.34,4.05 
2020-04-19 09:30:00,41.21,29.74,22.15,9.87,863.23,33.06,6.14 
2020-04-19 09:45:00,60.03,43.31,32.67,10.36,863.36,39.11,9.07 
2020-04-19 10:00:00,84.34,60.85,45.38,10.49,863.4,42.39,11.68 
2020-04-19 10:15:00,102.24,73.77,54.92,10.3,863.45,40.92,13.73 
2020-04-19 10:30:00,117,84.42,63,10.23,863.41,38.13,14.45 
2020-04-19 10:45:00,123.94,89.42,66.93,10.57,863.37,35.47,15.78 
2020-04-19 11:00:00,136.29,98.34,73.96,10.94,863.32,38.94,16.97 
2020-04-19 11:15:00,148.74,107.32,80.51,11.24,863.36,46.98,18.27 
2020-04-19 11:30:00,162.39,117.17,88.13,11.7,863.23,48.09,21.37 
2020-04-19 11:45:00,189.25,136.55,102,12.12,863.11,48.04,24.19 
2020-04-19 12:00:00,206.56,149.03,111.2,12.5,863.06,48.05,27.55 
2020-04-19 12:15:00,232.49,167.74,124.86,12.62,863.19,48.05,30.87 
2020-04-19 12:30:00,260.23,187.75,139.28,12.55,863.18,48.12,35.60 
2020-04-19 12:45:00,284.48,205.25,151.08,12.89,863.14,47.87,38.69 
2020-04-19 13:00:00,290.7,209.74,155.48,12.6,863.07,48.06,41.89 
2020-04-19 13:15:00,330.61,238.54,171.96,12.83,862.97,47.6,42.56 
2020-04-19 13:30:00,320.8,231.46,171.81,13.07,862.95,47.47,44.41 
2020-04-19 13:45:00,319.85,230.77,167.12,13.14,862.79,47.45,41.95 
2020-04-19 14:00:00,294.93,212.79,161.91,12.78,862.64,47.57,38.22 
2020-04-19 14:15:00,311.05,224.43,167.4,13.13,862.51,47,41.27 
2020-04-19 14:30:00,337.23,243.31,172.79,13.07,862.5,47.4,43.82 
2020-04-19 14:45:00,313.57,226.24,168.46,13.49,862.35,47.55,38.08 
2020-04-19 15:00:00,279.63,201.75,154.33,13.4,862.39,47.97,32.39 
2020-04-19 15:15:00,270.85,195.42,144.77,13.37,862.4,48.21,47.60 
2020-04-19 15:30:00,403.21,290.92,209.1,13.75,862.31,47.73,58.92 
2020-04-19 15:45:00,332.05,239.58,180.43,13.65,862.23,48.26,37.27 
2020-04-19 16:00:00,340.65,245.78,171.04,13.82,862.23,48.27,44.21 
2020-04-19 16:15:00,389.03,280.68,200.3,13.76,862.08,48.2,64.30 
2020-04-19 16:30:00,510.31,368.19,244.38,14.2,861.98,48.33,61.61 
2020-04-19 16:45:00,564.84,407.53,245.1,14.02,861.87,48.44,68.16 
2020-04-19 17:00:00,551.69,398.05,221.52,15.5,861.73,47.38,69.71 
2020-04-19 17:15:00,550.11,396.91,191.66,15,861.65,47.83,48.82 
2020-04-19 17:30:00,320.12,230.97,163.12,14.42,861.6,48.38,52.93 
2020-04-19 17:45:00,368.83,266.11,162.18,14.11,861.62,48.25,46.42 
2020-04-19 18:00:00,346.27,249.84,150.85,14.09,861.62,47.5,45.31 
2020-04-19 18:15:00,371.01,267.69,148.84,14.15,861.57,47.15,35.50 
2020-04-19 18:30:00,257.39,185.7,136.76,14.01,861.7,46.48,30.37 
2020-04-19 18:45:00,238.29,171.93,119.24,14,861.75,46.97,29.35 
2020-04-19 19:00:00,221.13,159.54,113.3,14.31,861.82,46.37,26.21 
2020-04-19 19:15:00,210.59,151.94,103.9,14.45,861.82,47.3,22.13 
2020-04-19 19:30:00,163.21,117.76,89,14.24,861.88,46.9,17.93 
2020-04-19 19:45:00,139.49,100.64,75.24,14.28,861.97,47.11,13.14 
2020-04-19 20:00:00,101.33,73.11,55.75,14.19,862.05,48.7,8.78 
2020-04-19 20:15:00,64.93,46.85,36.1,14.11,862.13,48.6,5.24 
2020-04-19 20:30:00,38.6,27.85,21.33,14.01,862.07,49.13,3.00 
2020-04-19 20:45:00,20.44,14.75,11.59,14.01,862.18,48.72,1.40 
2020-04-19 21:00:00,7.71,5.56,4.47,14,862.35,48.91,0.32 
2020-04-19 21:15:00,0,0,0,13.73,862.39,48.86,0.28 
2020-04-19 21:30:00,0,0,0,13.7,862.51,49.81,0.25 
2020-04-19 21:45:00,0,0,0,13.66,862.62,51.18,0.25 
2020-04-19 22:00:00,0,0,0,13.48,862.75,51.06,0.25 
2020-04-19 22:15:00,0,0,0,13.29,862.89,49.56,0.25 
2020-04-19 22:30:00,0,0,0,12.92,863.05,48.5,0.25 
2020-04-19 22:45:00,0,0,0,12.75,863.2,47.88,0.25 
2020-04-19 23:00:00,0,0,0,12.47,863.44,46.95,0.24 
2020-04-19 23:15:00,0,0,0,12.02,863.55,46.43,0.23 
2020-04-19 23:30:00,0,0,0,11.8,863.57,46.58,0.24 
2020-04-19 23:45:00,0,0,0,11.7,863.55,44.44,0.24 
2020-04-20 00:00:00,0,0,0,11.7,863.63,42.75,0.24 
2020-04-20 00:15:00,0,0,0,11.87,863.7,43.09,0.24 
2020-04-20 00:30:00,0,0,0,11.87,863.72,42.78,0.24 
2020-04-20 00:45:00,0,0,0,11.74,863.77,42.22,0.24 
2020-04-20 01:00:00,0,0,0,11.96,863.78,41.22,0.24 
2020-04-20 01:15:00,0,0,0,11.54,863.76,40.87,0.24 
2020-04-20 01:30:00,0,0,0,11.38,863.88,39.84,0.24 
2020-04-20 01:45:00,0,0,0,11.29,863.88,39.97,0.24 
2020-04-20 02:00:00,0,0,0,11.25,864,40.18,0.24 
2020-04-20 02:15:00,0,0,0,11.21,864.02,39.73,0.23 
2020-04-20 02:30:00,0,0,0,11.13,864.01,39.1,0.24 
2020-04-20 02:45:00,0,0,0,11.08,863.93,37.96,0.23 
2020-04-20 03:00:00,0,0,0,11.11,863.86,37.67,0.24 
2020-04-20 03:15:00,0,0,0,11.19,863.99,37.21,0.24 
2020-04-20 03:30:00,0,0,0,11.04,863.99,35.35,0.24 
2020-04-20 03:45:00,0,0,0,10.98,863.96,32.27,0.24 
2020-04-20 04:00:00,0,0,0,10.49,863.9,31.69,0.24 
2020-04-20 04:15:00,0,0,0,10.27,863.94,32.45,0.24 
2020-04-20 04:30:00,0,0,0,10.2,863.92,32.08,0.24 
2020-04-20 04:45:00,0,0,0,10.16,863.91,31.23,0.24 
2020-04-20 05:00:00,0,0,0,10.14,863.98,30.14,0.24 
2020-04-20 05:15:00,0,0,0,10.14,863.97,29.24,0.24 
2020-04-20 05:30:00,0,0,0,10.1,863.95,28.38,0.24 
2020-04-20 05:45:00,0,0,0,9.94,863.89,27.68,0.24 
2020-04-20 06:00:00,0,0,0,9.9,863.76,27.09,0.23 
2020-04-20 06:15:00,0,0,0,9.81,863.72,26.61,0.23 
2020-04-20 06:30:00,0,0,0,9.76,863.71,25.39,0.24 
2020-04-20 06:45:00,0,0,0,9.72,863.53,23.59,0.24 
2020-04-20 07:00:00,0,0,0,9.78,863.52,22.65,0.24 
2020-04-20 07:15:00,0,0,0,9.99,863.49,21.8,0.24 
2020-04-20 07:30:00,0,0,0,10.19,863.49,22.87,0.24 
2020-04-20 07:45:00,0,0,0,10.04,863.66,25.06,0.25 
2020-04-20 08:00:00,0,0,0,9.85,863.91,26.56,0.25 
2020-04-20 08:15:00,0,0,0,9.78,864.17,26.76,0.34 
2020-04-20 08:30:00,7.61,5.49,3.8,9.76,864.33,26.11,1.76 
2020-04-20 08:45:00,21.09,15.22,10.91,9.61,864.54,24.95,3.69 
2020-04-20 09:00:00,37.95,27.38,20.17,9.61,864.68,23.26,7.64 
2020-04-20 09:15:00,84.09,60.67,44.79,9.89,864.56,21.51,11.29 
2020-04-20 09:30:00,119.76,86.41,61.2,10.13,864.58,19.99,13.69 
2020-04-20 09:45:00,153.61,110.83,74.61,10.57,864.6,18.62,16.17 
2020-04-20 10:00:00,209.93,151.47,93.92,10.85,864.6,18.45,27.26 
2020-04-20 10:15:00,191.11,137.89,101.26,11.55,864.55,20.03,34.29 
2020-04-20 10:30:00,214.39,154.68,116.58,12.1,864.48,24.96,29.67 
2020-04-20 10:45:00,233.09,168.18,122.45,12.42,864.44,32.07,34.04 
2020-04-20 11:00:00,290.62,209.68,152.95,12.52,864.43,37.8,42.33 
2020-04-20 11:15:00,270.68,195.3,147.92,12.7,864.32,43.24,47.18 
2020-04-20 11:30:00,286.97,207.05,155.1,12.77,864.29,45.46,56.81 
2020-04-20 11:45:00,391.57,282.52,157.26,12.91,864.2,46.8,54.83 
2020-04-20 12:00:00,591.45,426.73,209.11,13.19,864.18,48.3,54.35 
2020-04-20 12:15:00,654.03,471.89,209.03,13.85,864.21,50.03,73.26 
2020-04-20 12:30:00,332.33,239.78,171.74,13.75,864.09,50.84,76.37 
2020-04-20 12:45:00,418.45,301.91,170.79,13.81,863.97,50.9,59.47 
2020-04-20 13:00:00,904.19,652.37,237.1,15.1,863.89,49.78,57.31 
2020-04-20 13:15:00,306.27,220.98,156.63,14.54,863.76,50.13,79.52 
2020-04-20 13:30:00,576.76,416.13,219.74,14.34,863.6,49.96,43.07 
2020-04-20 13:45:00,311.32,224.62,168.51,14.8,863.46,49.69,30.51 
2020-04-20 14:00:00,255.43,184.3,135.32,13.69,863.39,51.25,31.85 
2020-04-20 14:15:00,229.25,165.41,127.15,14.07,863.23,50.88,37.82 
2020-04-20 14:30:00,298.75,215.55,150.34,14.36,863.07,49.48,40.78 
2020-04-20 14:45:00,303.63,219.07,161.3,15.07,862.95,48.95,81.38 
2020-04-20 15:00:00,781.26,563.68,253.46,16.61,862.7,46.64,100.39 
2020-04-20 15:15:00,349.79,252.38,181.62,16.75,862.46,45.31,63.65 
2020-04-20 15:30:00,364.37,262.9,156.51,16.14,862.4,42.95,28.42 
2020-04-20 15:45:00,171.44,123.69,93.51,15.63,862.44,43.47,19.60 
2020-04-20 16:00:00,154.77,111.67,85.54,15.52,862.37,45.1,22.79 
2020-04-20 16:15:00,206.23,148.8,107.37,15.79,862.27,44.28,27.69 
2020-04-20 16:30:00,238.65,172.19,129.76,15.17,862.09,47.19,37.26 
2020-04-20 16:45:00,275.51,198.78,148.23,14.85,862.11,48.98,21.00 
2020-04-20 17:00:00,114.4,82.54,60.49,14.58,862.1,50.59,15.92 
2020-04-20 17:15:00,130.41,94.09,70.41,14.14,862.04,50.19,17.16 
2020-04-20 17:30:00,123.89,89.39,67.55,14.15,862.05,49.53,13.15 
2020-04-20 17:45:00,101.67,73.36,57.36,14.1,862.01,50.25,16.59 
2020-04-20 18:00:00,149.76,108.05,81,14.32,861.91,48.32,24.52 
2020-04-20 18:15:00,198.47,143.2,105.35,14.65,861.76,45.83,21.55 
2020-04-20 18:30:00,162.38,117.16,88.67,14.81,861.76,45.71,19.40 
2020-04-20 18:45:00,161.83,116.76,89.24,15.05,861.87,45.9,20.73 
2020-04-20 19:00:00,199.67,144.06,96.78,15.52,861.86,44.14,13.36 
2020-04-20 19:15:00,77.96,56.25,43.13,15.37,862.1,45.23,10.04 
2020-04-20 19:30:00,74.97,54.09,40.26,13.81,862.08,52.12,10.41 
2020-04-20 19:45:00,94.31,68.04,46.33,13.82,862.08,51.57,7.66 
2020-04-20 20:00:00,54.85,39.58,29.31,13.89,862,51.95,5.92 
2020-04-20 20:15:00,49.02,35.37,26.21,14.25,861.91,50.21,3.92 
2020-04-20 20:30:00,30.54,22.03,16.33,14.35,862.03,49.69,2.29 
2020-04-20 20:45:00,19.91,14.37,10.61,14.26,862.01,47.71,1.43 
2020-04-20 21:00:00,10.47,7.55,5.32,14.08,862.17,48.57,0.35 
2020-04-20 21:15:00,0,0,0,14.12,862.39,49.08,0.27 
2020-04-20 21:30:00,0,0,0,13.81,862.53,49.97,0.25 
2020-04-20 21:45:00,0,0,0,13.51,862.82,50.97,0.25 
2020-04-20 22:00:00,0,0,0,12.51,863.12,55,0.25 
2020-04-20 22:15:00,0,0,0,12.24,863.45,54.2,0.25 
2020-04-20 22:30:00,0,0,0,12.16,863.7,53.09,0.25 
2020-04-20 22:45:00,0,0,0,12.28,863.97,52.5,0.24 
2020-04-20 23:00:00,0,0,0,12.17,864.05,52.21,0.24 
2020-04-20 23:15:00,0,0,0,11.94,864.31,52.07,0.24 
2020-04-20 23:30:00,0,0,0,12.1,864.97,51.63,0.23 
2020-04-20 23:45:00,0,0,0,11.96,864.87,51.31,0.24 
2020-04-21 00:00:00,0,0,0,11.92,864.89,50.89,0.23 
2020-04-21 00:15:00,0,0,0,11.84,864.65,50.53,0.23 
2020-04-21 00:30:00,0,0,0,11.72,864.38,49.94,0.23 
2020-04-21 00:45:00,0,0,0,11.64,864.14,49.14,0.24 
2020-04-21 01:00:00,0,0,0,11.61,864,48.69,0.24 
2020-04-21 01:15:00,0,0,0,11.59,863.88,49.01,0.24 
2020-04-21 01:30:00,0,0,0,11.75,863.79,49.55,0.24 
2020-04-21 01:45:00,0,0,0,11.99,863.6,50.03,0.24 
2020-04-21 02:00:00,0,0,0,12.11,863.62,50.23,0.24 
2020-04-21 02:15:00,0,0,0,12.22,863.64,50.02,0.24 
2020-04-21 02:30:00,0,0,0,12.34,863.61,49.46,0.24 
2020-04-21 02:45:00,0,0,0,12.5,863.58,48.8,0.24 
2020-04-21 03:00:00,0,0,0,12.52,863.54,48.81,0.24 
2020-04-21 03:15:00,0,0,0,12.53,863.56,48.75,0.24 
2020-04-21 03:30:00,0,0,0,11.92,863.74,50.26,0.24 
2020-04-21 03:45:00,0,0,0,11.27,863.74,51.2,0.23 
2020-04-21 04:00:00,0,0,0,10.96,863.78,50.57,0.24 
2020-04-21 04:15:00,0,0,0,10.8,863.8,49.33,0.24 
2020-04-21 04:30:00,0,0,0,10.94,863.97,48.22,0.24 
2020-04-21 04:45:00,0,0,0,10.9,864.21,47.82,0.23 
2020-04-21 05:00:00,0,0,0,10.71,864.28,46.06,0.24 
2020-04-21 05:15:00,0,0,0,10.59,864.16,44.31,0.24 
2020-04-21 05:30:00,0,0,0,10.4,864.17,41.98,0.24 
2020-04-21 05:45:00,0,0,0,10.32,864.09,41.38,0.24 
2020-04-21 06:00:00,0,0,0,10.13,863.96,37.85,0.24 
2020-04-21 06:15:00,0,0,0,10.06,863.96,35.5,0.24 
2020-04-21 06:30:00,0,0,0,9.99,863.94,33.61,0.24 
2020-04-21 06:45:00,0,0,0,9.91,864,32.16,0.24 
2020-04-21 07:00:00,0,0,0,9.89,864.07,31.24,0.24 
2020-04-21 07:15:00,0,0,0,9.96,864.15,28.74,0.24 
2020-04-21 07:30:00,0,0,0,9.96,864.3,27.54,0.24 
2020-04-21 07:45:00,0,0,0,9.9,864.32,26.94,0.24 
2020-04-21 08:00:00,0,0,0,9.85,864.37,26.6,0.25 
2020-04-21 08:15:00,0,0,0,9.79,864.38,27.81,0.11 
2020-04-21 08:30:00,1.86,1.34,0.45,9.79,864.36,27.16,0.91 
2020-04-21 08:45:00,12.21,8.81,6.16,9.81,864.47,26.41,2.00 
2020-04-21 09:00:00,21.79,15.72,11.56,9.99,864.5,25.5,3.59 
2020-04-21 09:15:00,37.93,27.36,19.88,10.1,864.58,24.16,7.89 
2020-04-21 09:30:00,82.03,59.19,42.95,10.31,864.51,23.21,14.27 
2020-04-21 09:45:00,143.93,103.84,73.88,10.65,864.52,23.92,16.08 
2020-04-21 10:00:00,133.9,96.61,69.45,11.17,864.59,26.15,18.44 
2020-04-21 10:15:00,224.81,162.2,90.22,11.56,864.64,30.62,29.85 
2020-04-21 10:30:00,260.39,187.87,109.94,12.28,864.64,38.83,34.75 
2020-04-21 10:45:00,274.85,198.3,119.22,12.99,864.69,46.28,41.29 
2020-04-21 11:00:00,360.71,260.25,172.12,13.35,864.68,51.13,41.70 
2020-04-21 11:15:00,276.11,199.22,149.56,13.64,864.74,52.11,44.43 
2020-04-21 11:30:00,296.35,213.81,159.41,13.7,864.65,52.14,47.46 
2020-04-21 11:45:00,351.34,253.49,168.25,14.29,864.72,51.85,60.32 
2020-04-21 12:00:00,458.1,330.52,209.55,13.88,864.62,51.51,69.27 
2020-04-21 12:15:00,396.33,285.95,204.57,14.15,864.61,50.91,84.24 
2020-04-21 12:30:00,688.05,496.43,225.21,15.75,864.53,50.02,94.26 
2020-04-21 12:45:00,610.81,440.7,206.63,15.11,864.44,49.17,80.28 
2020-04-21 13:00:00,466.8,336.8,231.55,15.71,864.33,48.05,75.87 
2020-04-21 13:15:00,568.65,410.28,251.71,15.5,864.28,48.33,84.14 
2020-04-21 13:30:00,778.97,562.02,238.9,15.51,864.1,46.86,91.88 
2020-04-21 13:45:00,715.87,516.5,199.77,15.33,864.01,46.15,101.87 
2020-04-21 14:00:00,651.66,470.17,185.43,15.16,863.93,47.46,63.87 
2020-04-21 14:15:00,265.13,191.29,117.49,15.31,863.73,48.43,44.95 
2020-04-21 14:30:00,309.64,223.41,130.22,15.19,863.6,47.91,39.07 
2020-04-21 14:45:00,172.92,124.76,94.97,15.46,863.58,47.55,24.70 
2020-04-21 15:00:00,185.71,133.99,98.17,15.51,863.46,45.66,21.44 
2020-04-21 15:15:00,185.67,133.96,99.74,15.01,863.26,46.77,23.57 
2020-04-21 15:30:00,202.55,146.14,108.25,14.93,863.08,47.49,31.18 
2020-04-21 15:45:00,250.71,180.89,133.24,15.14,862.94,45.93,35.15 
2020-04-21 16:00:00,286.39,206.63,155.16,15.29,862.54,43.77,47.44 
2020-04-21 16:15:00,519.58,374.88,215.35,16.04,862.37,42.29,90.84 
2020-04-21 16:30:00,892.23,643.75,230.13,16.46,862.06,41.5,106.50 
2020-04-21 16:45:00,847.28,611.31,181.4,18.08,861.82,39.58,87.96 
2020-04-21 17:00:00,799.23,576.65,193.24,18.33,861.68,37.95,48.49 
2020-04-21 17:15:00,690.29,498.04,180.11,18.12,861.52,38.79,51.92 
2020-04-21 17:30:00,340.9,245.96,148.71,16.74,861.44,43.2,37.23 
2020-04-21 17:45:00,344.33,248.44,140.78,16.39,861.42,43.62,31.95 
2020-04-21 18:00:00,272.9,196.9,146.07,16.23,861.33,44.57,46.27 
2020-04-21 18:15:00,467.88,337.58,174.54,16.31,861.22,43.37,61.04 
2020-04-21 18:30:00,414.11,298.78,133.4,17.72,861.11,38.82,46.21 
2020-04-21 18:45:00,381.83,275.49,120.68,17.35,861.02,38.78,28.93 
2020-04-21 19:00:00,238.57,172.13,102.82,16.9,861.1,39.96,29.64 
2020-04-21 19:15:00,281.99,203.46,115.56,17.42,861.26,38.61,35.73 
2020-04-21 19:30:00,291.3,210.17,109.63,17.75,861.42,37.19,22.26 
2020-04-21 19:45:00,192.63,138.98,84.13,17.74,861.43,37.22,14.06 
2020-04-21 20:00:00,109.95,79.33,54.28,17.37,861.38,38.08,11.85 
2020-04-21 20:15:00,97.9,70.63,46.97,16.88,861.49,40.34,8.85 
2020-04-21 20:30:00,62.63,45.19,33.77,17.29,861.71,39.27,5.05 
2020-04-21 20:45:00,36.74,26.51,20.46,16.68,861.8,40.35,2.20 
2020-04-21 21:00:00,15.18,10.95,8.19,16.51,861.95,41.49,0.42 
2020-04-21 21:15:00,0.15,0.11,0.04,16.28,862.12,39.91,0.32 
2020-04-21 21:30:00,0,0,0,16.21,862.25,41.78,0.27 
2020-04-21 21:45:00,0,0,0,15.92,862.45,45.47,0.26 
2020-04-21 22:00:00,0,0,0,15.89,862.58,45.77,0.25 
2020-04-21 22:15:00,0,0,0,15.91,862.64,45.9,0.26 
2020-04-21 22:30:00,0,0,0,15.66,862.79,46.85,0.25 
2020-04-21 22:45:00,0,0,0,15.43,862.88,47.26,0.24 
2020-04-21 23:00:00,0,0,0,15.19,862.97,48.2,0.24 
2020-04-21 23:15:00,0,0,0,14.59,863.07,51.14,0.23 
2020-04-21 23:30:00,0,0,0,14.08,863.24,53.61,0.24 
2020-04-21 23:45:00,0,0,0,14.29,863.45,53.71,0.24 
2020-04-22 00:00:00,0,0,0,14.44,863.44,53.5,0.23 
2020-04-22 00:15:00,0,0,0,14.5,863.5,53.3,0.23 
2020-04-22 00:30:00,0,0,0,14.4,863.51,52.43,0.23 
2020-04-22 00:45:00,0,0,0,14.34,863.44,52.36,0.23 
2020-04-22 01:00:00,0,0,0,14.4,863.5,51.63,0.23 
2020-04-22 01:15:00,0,0,0,13.9,863.51,53.91,0.23 
2020-04-22 01:30:00,0,0,0,13.81,863.45,54.24,0.23 
2020-04-22 01:45:00,0,0,0,13.82,863.42,54.17,0.23 
2020-04-22 02:00:00,0,0,0,13.8,863.4,54.08,0.24 
2020-04-22 02:15:00,0,0,0,13.98,863.33,52.76,0.24 
2020-04-22 02:30:00,0,0,0,13.97,863.31,52.81,0.23 
2020-04-22 02:45:00,0,0,0,13.81,863.24,53.34,0.24 
2020-04-22 03:00:00,0,0,0,13.68,863.21,53.38,0.24 
2020-04-22 03:15:00,0,0,0,13.53,863.17,53.58,0.24 
2020-04-22 03:30:00,0,0,0,13.4,863.12,53.75,0.24 
2020-04-22 03:45:00,0,0,0,13.24,862.99,53.84,0.24 
2020-04-22 04:00:00,0,0,0,12.72,862.94,55,0.23 
2020-04-22 04:15:00,0,0,0,12.54,862.92,55.07,0.24 
2020-04-22 04:30:00,0,0,0,12.41,862.87,55.02,0.23 
2020-04-22 04:45:00,0,0,0,12.91,862.83,54.18,0.23 
2020-04-22 05:00:00,0,0,0,12.36,862.85,54.97,0.24 
2020-04-22 05:15:00,0,0,0,12.4,862.77,54.89,0.24 
2020-04-22 05:30:00,0,0,0,12.61,862.81,54.47,0.24 
2020-04-22 05:45:00,0,0,0,12.49,862.87,54.41,0.23 
2020-04-22 06:00:00,0,0,0,12.44,862.93,54.27,0.23 
2020-04-22 06:15:00,0,0,0,12.06,862.98,54.75,0.23 
2020-04-22 06:30:00,0,0,0,11.88,863.01,54.79,0.24 
2020-04-22 06:45:00,0,0,0,11.98,863.07,54.51,0.24 
2020-04-22 07:00:00,0,0,0,11.95,863.1,54.31,0.24 
2020-04-22 07:15:00,0,0,0,11.83,863.05,54.33,0.24 
2020-04-22 07:30:00,0,0,0,11.72,863.15,54.32,0.23 
2020-04-22 07:45:00,0,0,0,11.45,863.24,54.38,0.25 
2020-04-22 08:00:00,0,0,0,11.2,863.33,54.32,0.18 
2020-04-22 08:15:00,2.9,2.09,1.45,11.12,863.42,54.13,1.26 
2020-04-22 08:30:00,16.53,11.93,9.09,11.07,863.54,54.11,2.33 
2020-04-22 08:45:00,22.31,16.09,12,11.33,863.63,53.83,3.92 
2020-04-22 09:00:00,46.58,33.61,24.37,11.55,863.75,53.63,7.55 
2020-04-22 09:15:00,65.49,47.25,35.65,11.6,863.99,53.48,8.10 
2020-04-22 09:30:00,69.49,50.14,36.93,11.43,864.16,53.38,10.58 
2020-04-22 09:45:00,104.41,75.33,55.03,11.56,864.14,52.77,17.10 
2020-04-22 10:00:00,135.75,97.95,70.68,11.93,864.26,51.9,35.54 
2020-04-22 10:15:00,264.51,190.84,111.25,12.41,864.29,50.83,39.37 
2020-04-22 10:30:00,199.25,143.76,102.49,12.66,864.34,50.15,38.45 
2020-04-22 10:45:00,276.94,199.81,129.93,12.3,864.43,47.9,64.07 
2020-04-22 11:00:00,369.57,266.64,161.41,12.92,864.47,46.3,60.11 
2020-04-22 11:15:00,254.21,183.41,117.29,13.07,864.34,47.14,57.91 
2020-04-22 11:30:00,504.92,364.3,138.05,13.68,864.31,47.61,61.20 
2020-04-22 11:45:00,476.97,344.13,163.38,13.87,864.32,48.43,48.21 
2020-04-22 12:00:00,654.48,472.21,176.73,14.41,864.29,48.62,54.35 
2020-04-22 12:15:00,345.37,249.18,159.46,13.65,864.19,49.23,54.68 
2020-04-22 12:30:00,676.58,488.15,153.66,14.36,864.14,48.82,55.22 
2020-04-22 12:45:00,683.27,492.98,157.24,14.54,864.02,48.87,49.42 
2020-04-22 13:00:00,742.23,535.52,145.85,14.67,863.94,48.63,56.88 
2020-04-22 13:15:00,721.56,520.61,138.84,15.66,863.75,47.78,51.37 
2020-04-22 13:30:00,773.69,558.22,138.4,16.03,863.59,46.29,49.37 
2020-04-22 13:45:00,799.75,577.02,139.16,16.19,863.43,44.91,50.34 
2020-04-22 14:00:00,777.83,561.21,148.1,16.61,863.22,44.51,47.49 
2020-04-22 14:15:00,930.89,671.63,197.32,16.57,863.04,44.68,43.94 
2020-04-22 14:30:00,329.42,237.68,179.76,16.43,862.93,44.37,48.76 
2020-04-22 14:45:00,889.45,641.74,180.26,16.72,862.68,44.68,54.58 
2020-04-22 15:00:00,508.27,366.71,182.76,17.08,862.48,43.75,56.23 
2020-04-22 15:15:00,580.89,419.11,152.96,17.98,862.28,39.67,58.45 
2020-04-22 15:30:00,707.03,510.12,164.22,17.94,862.13,38.19,63.62 
2020-04-22 15:45:00,704.49,508.29,156.54,19.29,861.91,34.63,61.71 
2020-04-22 16:00:00,642.69,463.7,157.4,19.58,861.63,32.54,61.62 
2020-04-22 16:15:00,733.12,528.95,166.34,20.18,861.53,30.99,65.48 
2020-04-22 16:30:00,594.65,429.04,154.46,19.77,861.35,30.74,61.48 
2020-04-22 16:45:00,377.87,272.64,137.51,19.82,861.14,30.7,33.59 
2020-04-22 17:00:00,220.89,159.37,115.68,18.84,860.97,34.54,26.97 
2020-04-22 17:15:00,201.53,145.4,107.51,18.97,860.86,32.49,24.06 
2020-04-22 17:30:00,180.47,130.21,97.5,19.41,860.83,31.01,22.97 
2020-04-22 17:45:00,171.57,123.79,93.26,19,860.77,31.29,23.10 
2020-04-22 18:00:00,180.87,130.5,97.92,18.6,860.62,31.76,22.85 
2020-04-22 18:15:00,205.1,147.98,99.17,18.8,860.75,31.42,27.94 
2020-04-22 18:30:00,206.18,148.76,104.38,18.91,860.76,32.48,19.58 
2020-04-22 18:45:00,158.49,114.35,84.79,18.94,860.82,32.37,16.24 
2020-04-22 19:00:00,128.61,92.79,70.11,18.78,860.8,33.76,14.33 
2020-04-22 19:15:00,115.05,83.01,61.53,18.74,860.84,33.65,13.01 
2020-04-22 19:30:00,102.52,73.97,54.74,18.63,860.9,33.98,11.61 
2020-04-22 19:45:00,101.13,72.97,52.4,18.37,860.89,33.41,11.65 
2020-04-22 20:00:00,86.49,62.4,45.67,18.42,860.86,35.53,6.96 
2020-04-22 20:15:00,54.97,39.66,29.4,18.38,860.77,34.35,4.90 
2020-04-22 20:30:00,38.21,27.57,20.31,18.19,861.01,34.5,2.82 
2020-04-22 20:45:00,19.24,13.88,10.04,18.14,861.35,37.92,1.24 
